episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
23380,490,1.675,119,0.05,0.08,1,359.7
23381,490,1.875,113,0.05,0.08,1,359.7
23382,440,-4.05,152,0.05,0.08,0,359.2
23383,490,3.825,96,0.05,0.08,1,360.0
23384,490,3.55,71,0.05,0.08,1,360.5
23385,490,1.525,123,0.05,0.08,1,365.0
23386,490,1.675,118,0.05,0.08,1,365.0
23387,490,1.525,123,0.05,0.08,1,365.0
23388,490,3.325,77,0.05,0.08,1,365.0
23389,490,1.525,123,0.05,0.08,1,365.0
23390,490,4.0,59,0.05,0.08,1,365.0
23391,490,0.875,139,0.05,0.08,1,365.0
23392,490,2.7,93,0.05,0.08,1,365.0
23393,440,-5.6,189,0.05,0.08,0,368.9
23394,490,3.925,92,0.05,0.08,1,368.9
23395,490,1.55,121,0.05,0.08,1,368.9
23396,490,2.075,108,0.05,0.08,1,368.9
23397,70,-3.3,48,0.05,0.08,0,368.6
23398,490,12.525,102,0.05,0.08,1,368.6
23399,490,3.225,79,0.05,0.08,1,368.6
23400,490,1.85,114,0.05,0.08,1,368.6
23401,70,-2.9,40,0.05,0.08,0,364.4
23402,490,14.0,64,0.05,0.08,1,368.7
23403,160,-3.3,70,0.05,0.08,0,365.4
23404,200,-1.475,56,0.05,0.08,0,366.7
23405,140,-3.5,67,0.05,0.08,0,367.0
23406,490,9.725,126,0.05,0.08,1,367.0
23407,490,-0.975,186,0.05,0.08,1,371.6
23408,220,-2.625,67,0.05,0.08,0,368.9
23409,490,7.55,134,0.05,0.08,1,372.8
23410,260,-1.9,57,0.05,0.08,0,370.5
23411,80,-3.8,62,0.05,0.08,0,366.4
23412,490,12.075,114,0.05,0.08,1,366.4
23413,490,3.675,64,0.05,0.08,1,369.0
23414,490,1.45,125,0.05,0.08,1,369.0
23415,160,-3.225,66,0.05,0.08,0,365.7
23416,30,-2.75,25,0.05,0.08,0,361.1
23417,490,12.625,125,0.05,0.08,1,361.1
23418,490,2.475,98,0.05,0.08,1,361.1
23419,490,2.2,107,0.05,0.08,1,364.8
23420,490,-0.975,184,0.05,0.08,1,364.8
23421,490,2.725,93,0.05,0.08,1,364.8
23422,490,2.15,104,0.05,0.08,1,369.4
23423,490,2.175,101,0.05,0.08,1,369.4
23424,490,3.2,79,0.05,0.08,1,369.4
23425,490,1.6,120,0.05,0.08,1,370.9
23426,70,-2.75,33,0.05,0.08,0,366.7
23427,490,11.45,131,0.05,0.08,1,366.7
23428,490,1.325,128,0.05,0.08,1,366.7
23429,490,1.975,110,0.05,0.08,1,370.6
23430,490,2.025,108,0.05,0.08,1,375.1
23431,490,1.725,115,0.05,0.08,1,375.1
23432,490,1.675,115,0.05,0.08,1,375.1
23433,70,-3.4,53,0.05,0.08,0,373.1
23434,420,2.65,201,0.05,0.08,0,376.5
23435,60,-1.85,8,0.05,0.08,0,376.8
23436,490,9.125,204,0.05,0.08,1,376.8
23437,490,2.725,92,0.05,0.08,1,376.8
23438,40,-4.2,65,0.05,0.08,0,372.3
23439,490,12.775,121,0.05,0.08,1,372.3
23440,30,-2.475,17,0.05,0.08,0,367.7
23441,490,13.825,102,0.05,0.08,1,372.2
23442,490,2.75,84,0.05,0.08,1,372.2
23443,490,1.925,109,0.05,0.08,1,372.2
23444,490,2.05,110,0.05,0.08,1,372.2
23445,490,1.475,123,0.05,0.08,1,372.2
23446,230,-2.725,67,0.05,0.08,0,369.6
23447,490,8.125,121,0.05,0.08,1,369.6
23448,490,2.15,105,0.05,0.08,1,369.6
23449,490,1.65,118,0.05,0.08,1,374.1
23450,190,-2.95,68,0.05,0.08,0,371.1
23451,490,8.2,137,0.05,0.08,1,373.3
23452,110,-3.2,53,0.05,0.08,0,374.1
23453,490,12.15,94,0.05,0.08,1,374.1
23454,60,-1.85,8,0.05,0.08,0,373.6
23455,30,-3.0,29,0.05,0.08,0,369.0
23456,490,13.2,118,0.05,0.08,1,373.6
23457,490,2.275,102,0.05,0.08,1,373.6
23458,490,0.975,137,0.05,0.08,1,374.7
23459,490,1.75,118,0.05,0.08,1,375.7
23460,490,1.55,120,0.05,0.08,1,379.6
23461,490,2.05,108,0.05,0.08,1,379.6
23462,340,-9.1,249,0.05,0.08,0,378.1
23463,490,6.3,94,0.05,0.08,1,380.7
23464,490,1.3,127,0.05,0.08,1,380.7
23465,490,1.425,125,0.05,0.08,1,384.6
23466,220,-3.25,84,0.05,0.08,0,385.0
23467,490,9.475,85,0.05,0.08,1,388.8
23468,490,-0.925,186,0.05,0.08,1,390.7
23469,490,2.125,107,0.05,0.08,1,393.2
23470,30,-2.075,7,0.05,0.08,0,392.3
23471,490,14.0,97,0.05,0.08,1,392.3
23472,490,1.75,115,0.05,0.08,1,395.2
23473,490,1.075,133,0.05,0.08,1,397.5
23474,490,-0.975,180,0.05,0.08,1,397.5
23475,180,-2.45,52,0.05,0.08,0,394.4
23476,490,10.0,101,0.05,0.08,1,397.9
23477,30,-2.3,13,0.05,0.08,0,393.3
23478,490,13.15,120,0.05,0.08,1,396.6
23479,490,2.35,96,0.05,0.08,1,396.6
23480,490,0.725,141,0.05,0.08,1,396.6
23481,190,-2.075,44,0.05,0.08,0,393.6
23482,30,-3.125,33,0.05,0.08,0,389.5
23483,490,13.55,107,0.05,0.08,1,389.5
23484,140,-6.65,151,0.05,0.08,0,386.0
23485,490,10.375,112,0.05,0.08,1,386.0
23486,490,3.2,79,0.05,0.08,1,386.0
23487,490,1.075,132,0.05,0.08,1,386.0
23488,490,3.8,64,0.05,0.08,1,386.0
23489,490,3.175,78,0.05,0.08,1,386.0
23490,220,-2.875,70,0.05,0.08,0,383.3
23491,60,-2.425,23,0.05,0.08,0,379.0
23492,490,10.8,159,0.05,0.08,1,379.0
23493,490,2.25,105,0.05,0.08,1,379.5
23494,70,-2.55,29,0.05,0.08,0,375.3
23495,490,13.3,90,0.05,0.08,1,375.3
23496,490,1.2,133,0.05,0.08,1,375.3
23497,490,1.725,117,0.05,0.08,1,379.5
23498,490,2.225,105,0.05,0.08,1,379.5
23499,490,2.625,93,0.05,0.08,1,379.5
23500,30,-2.375,15,0.05,0.08,0,374.9
23501,490,13.2,120,0.05,0.08,1,379.1
23502,70,-2.85,36,0.05,0.08,0,374.9
23503,490,12.65,99,0.05,0.08,1,378.2
23504,490,2.975,84,0.05,0.08,1,381.1
23505,490,2.25,105,0.05,0.08,1,384.6
23506,490,2.35,102,0.05,0.08,1,384.6
23507,490,2.9,87,0.05,0.08,1,384.6
23508,110,-1.675,17,0.05,0.08,0,383.5
23509,490,10.85,118,0.05,0.08,1,383.5
23510,420,-11.05,329,0.05,0.08,0,385.1
23511,490,2.9,130,0.05,0.08,1,389.2
23512,40,-3.75,53,0.05,0.08,0,384.7
23513,490,11.375,157,0.05,0.08,1,384.7
23514,70,-2.4,25,0.05,0.08,0,380.5
23515,130,-0.675,39,0.05,0.08,0,380.2
23516,150,-1.975,39,0.05,0.08,0,381.4
23517,280,0.25,86,0.05,0.08,0,379.3
23518,490,6.825,120,0.05,0.08,1,379.3
23519,140,-5.95,134,0.05,0.08,0,375.8
23520,490,10.25,116,0.05,0.08,1,375.8
23521,290,-6.525,183,0.05,0.08,0,373.8
23522,490,6.525,117,0.05,0.08,1,373.8
23523,490,2.025,110,0.05,0.08,1,373.8
23524,310,-2.375,79,0.05,0.08,0,372.0
23525,490,6.7,105,0.05,0.08,1,372.0
23526,490,1.025,135,0.05,0.08,1,376.2
23527,380,-3.9,133,0.05,0.08,0,375.1
23528,490,-0.625,248,0.05,0.08,1,375.1
23529,490,2.475,96,0.05,0.08,1,375.1
23530,490,1.65,118,0.05,0.08,1,375.1
23531,490,-0.675,176,0.05,0.08,1,375.1
23532,490,1.95,113,0.05,0.08,1,375.1
23533,490,-3.775,241,0.05,0.08,1,379.3
23534,490,2.325,99,0.05,0.08,1,380.0
23535,490,2.3,101,0.05,0.08,1,384.3
23536,490,1.225,127,0.05,0.08,1,384.3
23537,490,1.25,126,0.05,0.08,1,384.3
23538,490,1.0,125,0.05,0.08,1,388.8
23539,30,-2.675,23,0.05,0.08,0,384.2
23540,490,12.425,136,0.05,0.08,1,388.8
23541,490,1.3,127,0.05,0.08,1,388.8
23542,30,-1.95,6,0.05,0.08,0,384.2
23543,490,13.575,101,0.05,0.08,1,384.2
23544,60,-2.15,16,0.05,0.08,0,379.9
23545,220,2.725,37,0.05,0.08,0,377.2
23546,490,9.025,96,0.05,0.08,1,379.8
23547,490,2.825,88,0.05,0.08,1,379.8
23548,150,-2.3,41,0.05,0.08,0,376.4
23549,490,5.175,247,0.05,0.08,1,376.4
23550,490,-4.775,279,0.05,0.08,1,379.4
23551,70,-2.45,24,0.05,0.08,0,375.2
23552,490,12.625,99,0.05,0.08,1,379.0
23553,160,-2.275,42,0.05,0.08,0,375.7
23554,150,-7.125,163,0.05,0.08,0,376.6
23555,350,-0.925,190,0.05,0.08,0,379.8
23556,490,6.525,78,0.05,0.08,1,379.8
23557,490,1.025,131,0.05,0.08,1,379.8
23558,320,-2.825,90,0.05,0.08,0,378.1
23559,490,5.45,129,0.05,0.08,1,378.1
23560,490,-0.0,156,0.05,0.08,1,378.1
23561,490,2.25,100,0.05,0.08,1,378.1
23562,490,0.9,133,0.05,0.08,1,379.6
23563,490,2.375,100,0.05,0.08,1,379.6
23564,30,-2.7,22,0.05,0.08,0,375.0
23565,260,3.0,75,0.05,0.08,0,372.7
23566,490,8.35,92,0.05,0.08,1,375.4
23567,180,-2.925,62,0.05,0.08,0,372.3
23568,160,-2.975,61,0.05,0.08,0,369.0
23569,490,10.0,110,0.05,0.08,1,369.0
23570,490,1.85,114,0.05,0.08,1,373.6
23571,490,0.875,140,0.05,0.08,1,373.6
23572,490,2.675,92,0.05,0.08,1,373.6
23573,80,-1.95,15,0.05,0.08,0,369.5
23574,490,11.25,133,0.05,0.08,1,369.5
23575,390,-4.8,157,0.05,0.08,0,371.6
23576,490,3.875,117,0.05,0.08,1,371.6
23577,220,-1.325,31,0.05,0.08,0,373.5
23578,490,9.15,97,0.05,0.08,1,373.5
23579,490,2.3,98,0.05,0.08,1,373.5
23580,490,2.375,101,0.05,0.08,1,373.5
23581,490,3.425,73,0.05,0.08,1,376.5
23582,490,1.95,112,0.05,0.08,1,381.1
23583,30,-3.5,44,0.05,0.08,0,376.5
23584,490,14.0,98,0.05,0.08,1,380.0
23585,490,-0.075,164,0.05,0.08,1,380.0
23586,70,-1.8,9,0.05,0.08,0,375.8
23587,50,-2.825,30,0.05,0.08,0,371.4
23588,490,12.65,113,0.05,0.08,1,371.4
23589,200,-2.375,54,0.05,0.08,0,368.5
23590,490,7.975,140,0.05,0.08,1,371.2
23591,490,1.7,118,0.05,0.08,1,375.5
23592,130,-1.975,23,0.05,0.08,0,371.9
23593,490,10.675,112,0.05,0.08,1,371.9
23594,490,1.5,120,0.05,0.08,1,376.1
23595,60,-2.8,35,0.05,0.08,0,371.8
23596,490,13.0,97,0.05,0.08,1,371.8
23597,490,0.95,139,0.05,0.08,1,371.8
23598,490,2.275,101,0.05,0.08,1,371.8
23599,40,-1.95,6,0.05,0.08,0,367.3
23600,240,3.05,51,0.05,0.08,0,369.4
23601,30,-2.925,28,0.05,0.08,0,364.8
23602,490,13.15,120,0.05,0.08,1,369.0
23603,490,1.875,113,0.05,0.08,1,369.0
23604,490,3.35,75,0.05,0.08,1,369.0
23605,490,1.325,129,0.05,0.08,1,369.0
23606,40,-1.95,6,0.05,0.08,0,364.5
23607,490,13.175,113,0.05,0.08,1,364.5
23608,220,-1.825,44,0.05,0.08,0,365.6
23609,490,9.5,91,0.05,0.08,1,365.6
23610,70,-2.725,36,0.05,0.08,0,362.1
23611,490,11.7,121,0.05,0.08,1,362.1
23612,490,0.95,132,0.05,0.08,1,366.6
23613,70,-2.925,39,0.05,0.08,0,362.4
23614,490,12.325,115,0.05,0.08,1,366.6
23615,30,-3.5,43,0.05,0.08,0,365.6
23616,490,11.425,165,0.05,0.08,1,369.0
23617,310,-3.5,111,0.05,0.08,0,369.3
23618,490,5.4,132,0.05,0.08,1,369.3
23619,490,0.275,153,0.05,0.08,1,372.8
23620,190,-1.9,37,0.05,0.08,0,369.8
23621,100,-2.975,46,0.05,0.08,0,367.9
23622,490,10.625,142,0.05,0.08,1,367.9
23623,490,3.05,83,0.05,0.08,1,367.9
23624,110,-2.525,40,0.05,0.08,0,365.9
23625,70,-2.275,21,0.05,0.08,0,361.7
23626,490,11.925,119,0.05,0.08,1,361.7
23627,490,3.2,79,0.05,0.08,1,362.8
23628,490,1.725,117,0.05,0.08,1,362.8
23629,490,2.225,105,0.05,0.08,1,362.8
23630,490,1.95,110,0.05,0.08,1,362.8
23631,490,0.525,149,0.05,0.08,1,362.8
23632,110,-2.7,42,0.05,0.08,0,359.0
23633,60,-2.525,28,0.05,0.08,0,354.7
23634,490,12.125,120,0.05,0.08,1,354.7
23635,490,2.1,104,0.05,0.08,1,354.7
23636,490,2.45,95,0.05,0.08,1,354.7
23637,490,1.675,113,0.05,0.08,1,354.7
23638,490,-10.3,425,0.05,0.08,1,354.7
23639,490,1.85,113,0.05,0.08,1,359.3
23640,490,2.6,95,0.05,0.08,1,359.3
23641,490,1.875,113,0.05,0.08,1,359.3
23642,490,2.95,85,0.05,0.08,1,363.9
23643,490,2.25,101,0.05,0.08,1,363.9
23644,490,-0.2,167,0.05,0.08,1,368.2
23645,490,2.6,94,0.05,0.08,1,370.9
23646,490,1.55,119,0.05,0.08,1,370.9
23647,140,-2.35,38,0.05,0.08,0,367.4
23648,70,-1.95,13,0.05,0.08,0,366.6
23649,150,0.425,21,0.05,0.08,0,363.2
23650,490,9.875,126,0.05,0.08,1,363.2
23651,490,1.325,127,0.05,0.08,1,367.4
23652,490,0.5,148,0.05,0.08,1,367.4
23653,490,1.675,115,0.05,0.08,1,370.7
23654,110,-2.0,23,0.05,0.08,0,370.3
23655,490,12.425,87,0.05,0.08,1,371.7
23656,490,2.025,108,0.05,0.08,1,371.7
23657,490,1.375,127,0.05,0.08,1,371.7
23658,490,2.6,93,0.05,0.08,1,373.4
23659,490,3.475,71,0.05,0.08,1,373.4
23660,490,2.55,97,0.05,0.08,1,373.4
23661,490,2.95,86,0.05,0.08,1,373.4
23662,490,1.775,116,0.05,0.08,1,373.4
23663,490,1.15,129,0.05,0.08,1,373.4
23664,230,-3.75,95,0.05,0.08,0,375.4
23665,70,-1.8,9,0.05,0.08,0,373.5
23666,490,14.0,72,0.05,0.08,1,373.5
23667,490,-1.725,209,0.05,0.08,1,376.6
23668,490,2.475,97,0.05,0.08,1,379.9
23669,60,-2.225,16,0.05,0.08,0,375.6
23670,490,11.975,125,0.05,0.08,1,375.6
23671,60,-2.95,37,0.05,0.08,0,371.3
23672,490,13.6,85,0.05,0.08,1,371.3
23673,490,2.825,89,0.05,0.08,1,375.4
23674,240,-3.975,102,0.05,0.08,0,372.9
23675,490,7.5,130,0.05,0.08,1,373.9
23676,40,-2.375,17,0.05,0.08,0,369.4
23677,60,-2.025,26,0.05,0.08,0,367.8
23678,30,-2.5,18,0.05,0.08,0,363.2
23679,60,-1.25,21,0.05,0.08,0,358.9
23680,490,12.45,111,0.05,0.08,1,358.9
23681,200,-2.7,64,0.05,0.08,0,356.0
23682,490,8.35,126,0.05,0.08,1,356.0
23683,490,3.275,77,0.05,0.08,1,360.6
23684,490,3.125,80,0.05,0.08,1,360.6
23685,490,2.0,107,0.05,0.08,1,360.6
23686,490,2.8,90,0.05,0.08,1,364.8
23687,420,-8.55,258,0.05,0.08,0,368.5
23688,490,3.425,120,0.05,0.08,1,368.5
23689,490,2.475,98,0.05,0.08,1,371.4
23690,490,2.625,95,0.05,0.08,1,371.4
23691,490,1.675,110,0.05,0.08,1,371.4
23692,150,-2.125,35,0.05,0.08,0,371.6
23693,490,11.05,97,0.05,0.08,1,371.6
23694,490,1.875,113,0.05,0.08,1,371.6
23695,80,-2.05,18,0.05,0.08,0,371.8
23696,490,12.6,101,0.05,0.08,1,371.8
23697,60,-3.3,46,0.05,0.08,0,367.5
23698,490,12.975,105,0.05,0.08,1,367.5
23699,490,1.9,114,0.05,0.08,1,372.0
23700,490,2.2,101,0.05,0.08,1,374.5
23701,490,1.075,133,0.05,0.08,1,379.1
23702,490,2.575,95,0.05,0.08,1,379.1
23703,490,0.525,148,0.05,0.08,1,379.1
23704,490,1.225,130,0.05,0.08,1,379.1
23705,310,-1.475,55,0.05,0.08,0,377.3
23706,140,-2.775,50,0.05,0.08,0,378.3
23707,490,9.675,137,0.05,0.08,1,378.3
23708,490,2.45,92,0.05,0.08,1,381.0
23709,490,1.675,117,0.05,0.08,1,381.0
23710,490,0.9,135,0.05,0.08,1,385.2
23711,320,-5.2,152,0.05,0.08,0,383.5
23712,490,6.825,87,0.05,0.08,1,383.5
23713,490,2.75,91,0.05,0.08,1,387.7
23714,490,1.75,118,0.05,0.08,1,387.7
23715,490,2.65,93,0.05,0.08,1,392.3
23716,490,2.825,89,0.05,0.08,1,392.3
23717,490,0.85,135,0.05,0.08,1,394.1
23718,490,2.225,105,0.05,0.08,1,394.1
23719,490,0.575,146,0.05,0.08,1,394.1
23720,340,-7.35,207,0.05,0.08,0,395.6
23721,490,6.1,90,0.05,0.08,1,399.5
23722,490,2.325,100,0.05,0.08,1,399.5
23723,490,1.35,118,0.05,0.08,1,399.5
23724,490,2.4,98,0.05,0.08,1,403.3
23725,490,0.05,156,0.05,0.08,1,407.5
23726,490,2.25,100,0.05,0.08,1,407.5
23727,490,3.675,67,0.05,0.08,1,407.5
23728,120,-3.125,55,0.05,0.08,0,403.8
23729,490,10.675,116,0.05,0.08,1,403.8
23730,490,0.5,148,0.05,0.08,1,403.8
23731,380,-6.15,184,0.05,0.08,0,402.7
23732,490,5.25,96,0.05,0.08,1,406.5
23733,490,1.775,115,0.05,0.08,1,410.8
23734,340,-6.725,194,0.05,0.08,0,409.3
23735,120,-2.2,30,0.05,0.08,0,405.6
23736,490,12.0,87,0.05,0.08,1,405.6
23737,490,1.375,122,0.05,0.08,1,405.6
23738,490,2.125,103,0.05,0.08,1,405.6
23739,490,2.45,96,0.05,0.08,1,405.6
23740,490,3.075,82,0.05,0.08,1,405.6
23741,490,1.075,134,0.05,0.08,1,405.6
23742,490,3.625,68,0.05,0.08,1,405.6
23743,490,1.9,112,0.05,0.08,1,405.6
23744,490,1.625,116,0.05,0.08,1,405.6
23745,150,-2.225,37,0.05,0.08,0,402.2
23746,60,-1.95,10,0.05,0.08,0,397.9
23747,490,13.5,88,0.05,0.08,1,401.4
23748,490,2.3,102,0.05,0.08,1,405.6
23749,490,-0.65,174,0.05,0.08,1,409.0
23750,130,-2.125,31,0.05,0.08,0,405.4
23751,180,-0.75,42,0.05,0.08,0,402.3
23752,490,9.675,103,0.05,0.08,1,402.3
23753,70,-1.95,13,0.05,0.08,0,398.1
23754,100,-3.475,84,0.05,0.08,0,398.0
23755,140,-2.675,66,0.05,0.08,0,394.5
23756,30,-2.175,12,0.05,0.08,0,389.9
23757,70,-1.725,35,0.05,0.08,0,385.7
23758,490,12.4,104,0.05,0.08,1,385.7
23759,490,0.55,148,0.05,0.08,1,385.7
23760,30,-2.55,19,0.05,0.08,0,381.1
23761,490,14.05,95,0.05,0.08,1,381.1
23762,490,-1.45,192,0.05,0.08,1,381.1
23763,490,2.3,101,0.05,0.08,1,381.1
23764,490,1.95,105,0.05,0.08,1,383.7
23765,60,-2.075,14,0.05,0.08,0,383.6
23766,490,12.625,110,0.05,0.08,1,383.6
23767,490,3.45,71,0.05,0.08,1,383.6
23768,60,-2.5,25,0.05,0.08,0,379.3
23769,490,11.625,135,0.05,0.08,1,383.6
23770,180,-3.5,78,0.05,0.08,0,380.5
23771,30,-2.525,19,0.05,0.08,0,380.2
23772,490,13.525,110,0.05,0.08,1,380.2
23773,70,-2.025,15,0.05,0.08,0,376.0
23774,490,12.35,112,0.05,0.08,1,378.5
23775,490,3.1,81,0.05,0.08,1,378.5
23776,490,1.15,134,0.05,0.08,1,383.0
23777,490,-1.175,194,0.05,0.08,1,387.3
23778,60,-2.825,34,0.05,0.08,0,387.6
23779,30,-3.05,33,0.05,0.08,0,387.3
23780,490,11.425,159,0.05,0.08,1,387.3
23781,40,-3.375,44,0.05,0.08,0,385.7
23782,490,12.65,126,0.05,0.08,1,385.7
23783,180,-3.85,87,0.05,0.08,0,382.6
23784,490,9.5,117,0.05,0.08,1,382.6
23785,100,-3.45,59,0.05,0.08,0,378.7
23786,490,13.175,73,0.05,0.08,1,378.7
23787,490,1.875,114,0.05,0.08,1,379.4
23788,70,-2.025,14,0.05,0.08,0,375.2
23789,110,-2.1,46,0.05,0.08,0,371.4
23790,490,10.775,128,0.05,0.08,1,371.4
23791,490,3.25,77,0.05,0.08,1,371.4
23792,40,-2.85,30,0.05,0.08,0,370.3
23793,160,0.625,44,0.05,0.08,0,367.0
23794,110,-2.875,46,0.05,0.08,0,363.2
23795,70,-3.275,44,0.05,0.08,0,363.1
23796,40,-2.725,26,0.05,0.08,0,358.6
23797,490,13.05,113,0.05,0.08,1,362.9
23798,490,1.05,134,0.05,0.08,1,362.9
23799,490,-8.275,374,0.05,0.08,1,362.9
23800,80,-3.575,54,0.05,0.08,0,358.8
23801,490,12.85,88,0.05,0.08,1,358.8
23802,490,1.875,111,0.05,0.08,1,358.8
23803,490,2.225,105,0.05,0.08,1,358.8
23804,40,-3.3,41,0.05,0.08,0,354.3
23805,220,2.725,51,0.05,0.08,0,353.4
23806,490,8.375,113,0.05,0.08,1,356.9
23807,490,-6.125,317,0.05,0.08,1,356.9
23808,490,0.575,147,0.05,0.08,1,356.9
23809,490,-0.975,189,0.05,0.08,1,356.9
23810,490,1.4,122,0.05,0.08,1,356.9
23811,490,1.6,119,0.05,0.08,1,358.6
23812,490,0.1,159,0.05,0.08,1,358.6
23813,490,2.225,102,0.05,0.08,1,358.6
23814,30,-2.375,13,0.05,0.08,0,354.0
23815,490,15.025,70,0.05,0.08,1,354.0
23816,490,1.125,134,0.05,0.08,1,354.0
23817,140,-1.5,17,0.05,0.08,0,350.5
23818,490,9.275,147,0.05,0.08,1,350.5
23819,30,-2.65,20,0.05,0.08,0,345.9
23820,110,-1.05,56,0.05,0.08,0,343.6
23821,490,10.85,117,0.05,0.08,1,343.6
23822,490,3.1,81,0.05,0.08,1,343.6
23823,490,1.4,125,0.05,0.08,1,343.6
23824,490,-0.925,184,0.05,0.08,1,343.6
23825,490,1.2,131,0.05,0.08,1,343.6
23826,490,1.825,114,0.05,0.08,1,343.6
23827,490,2.325,102,0.05,0.08,1,343.6
23828,490,3.625,69,0.05,0.08,1,347.3
23829,40,-2.575,22,0.05,0.08,0,342.8
23830,490,14.875,67,0.05,0.08,1,342.8
23831,490,1.575,121,0.05,0.08,1,343.9
23832,490,1.6,122,0.05,0.08,1,343.9
23833,490,1.875,111,0.05,0.08,1,343.9
23834,490,2.075,108,0.05,0.08,1,345.4
23835,490,0.925,138,0.05,0.08,1,349.1
23836,490,2.075,104,0.05,0.08,1,349.1
23837,70,-2.65,30,0.05,0.08,0,344.9
23838,490,12.925,91,0.05,0.08,1,344.9
23839,490,-1.9,208,0.05,0.08,1,344.9
23840,490,1.225,124,0.05,0.08,1,344.9
23841,490,2.725,90,0.05,0.08,1,344.9
23842,30,-2.85,26,0.05,0.08,0,340.3
23843,70,-0.875,11,0.05,0.08,0,336.1
23844,490,12.575,104,0.05,0.08,1,336.1
23845,490,1.575,121,0.05,0.08,1,339.5
23846,490,2.6,92,0.05,0.08,1,343.8
23847,490,2.7,92,0.05,0.08,1,343.8
23848,490,1.5,123,0.05,0.08,1,343.8
23849,490,3.15,80,0.05,0.08,1,343.8
23850,320,-2.225,77,0.05,0.08,0,345.7
23851,490,7.3,82,0.05,0.08,1,348.8
23852,490,1.7,119,0.05,0.08,1,348.8
23853,490,2.425,100,0.05,0.08,1,353.0
23854,490,2.45,98,0.05,0.08,1,356.9
23855,490,1.7,117,0.05,0.08,1,360.4
23856,30,-2.475,17,0.05,0.08,0,360.4
23857,60,-2.925,54,0.05,0.08,0,360.3
23858,490,11.6,133,0.05,0.08,1,360.3
23859,490,2.1,108,0.05,0.08,1,360.3
23860,30,-2.35,14,0.05,0.08,0,360.3
23861,190,0.975,68,0.05,0.08,0,357.3
23862,490,8.6,134,0.05,0.08,1,357.3
23863,100,-2.55,35,0.05,0.08,0,353.4
23864,490,11.075,126,0.05,0.08,1,353.4
23865,200,-3.325,78,0.05,0.08,0,354.8
23866,430,-1.3,230,0.05,0.08,0,354.2
23867,110,-3.65,66,0.05,0.08,0,350.4
23868,490,12.625,80,0.05,0.08,1,354.7
23869,30,-2.45,18,0.05,0.08,0,350.1
23870,490,15.3,56,0.05,0.08,1,353.2
23871,490,1.025,130,0.05,0.08,1,357.8
23872,490,2.0,106,0.05,0.08,1,357.8
23873,30,-2.525,18,0.05,0.08,0,357.4
23874,490,13.5,106,0.05,0.08,1,357.4
23875,490,-4.0,258,0.05,0.08,1,357.4
23876,490,1.6,120,0.05,0.08,1,357.4
23877,490,1.8,115,0.05,0.08,1,357.4
23878,490,2.875,86,0.05,0.08,1,361.7
23879,440,-2.85,118,0.05,0.08,0,365.8
23880,490,4.725,72,0.05,0.08,1,365.8
23881,490,2.925,85,0.05,0.08,1,370.3
23882,40,-2.375,17,0.05,0.08,0,365.8
23883,230,1.6,87,0.05,0.08,0,366.3
23884,110,-2.6,35,0.05,0.08,0,362.5
23885,440,6.225,100,0.05,0.08,0,365.9
23886,490,2.125,139,0.05,0.08,1,365.9
23887,490,2.6,95,0.05,0.08,1,365.9
23888,70,-3.725,60,0.05,0.08,0,365.9
23889,490,14.2,63,0.05,0.08,1,369.7
23890,490,2.325,101,0.05,0.08,1,369.7
23891,180,-2.575,57,0.05,0.08,0,366.6
23892,190,-3.875,90,0.05,0.08,0,368.1
23893,490,9.2,119,0.05,0.08,1,371.4
23894,140,-4.375,90,0.05,0.08,0,371.7
23895,30,-2.425,16,0.05,0.08,0,371.3
23896,490,13.325,116,0.05,0.08,1,375.8
23897,130,-2.25,32,0.05,0.08,0,372.2
23898,490,11.25,97,0.05,0.08,1,372.2
23899,490,2.6,95,0.05,0.08,1,372.2
23900,490,2.525,97,0.05,0.08,1,376.3
23901,490,0.925,137,0.05,0.08,1,376.3
23902,490,1.15,133,0.05,0.08,1,376.3
23903,490,2.15,107,0.05,0.08,1,376.3
23904,490,2.1,108,0.05,0.08,1,380.8
23905,120,-3.6,67,0.05,0.08,0,379.8
23906,490,12.125,88,0.05,0.08,1,379.8
23907,490,1.2,131,0.05,0.08,1,379.8
23908,490,1.4,125,0.05,0.08,1,379.8
23909,490,-0.7,181,0.05,0.08,1,379.8
23910,490,-4.3,271,0.05,0.08,1,379.8
23911,150,-2.025,33,0.05,0.08,0,376.4
23912,490,9.15,144,0.05,0.08,1,376.4
23913,30,-2.225,11,0.05,0.08,0,371.8
23914,490,12.9,126,0.05,0.08,1,376.4
23915,150,-1.9,29,0.05,0.08,0,373.0
23916,40,-2.175,12,0.05,0.08,0,368.5
23917,260,1.375,111,0.05,0.08,0,369.7
23918,30,-2.875,27,0.05,0.08,0,365.1
23919,490,14.525,80,0.05,0.08,1,369.7
23920,490,1.925,110,0.05,0.08,1,373.5
23921,490,2.525,96,0.05,0.08,1,373.5
23922,30,-1.95,6,0.05,0.08,0,368.9
23923,40,-2.525,30,0.05,0.08,0,364.4
23924,490,13.075,109,0.05,0.08,1,364.4
23925,490,0.55,148,0.05,0.08,1,364.4
23926,490,2.525,96,0.05,0.08,1,364.4
23927,490,1.625,117,0.05,0.08,1,364.4
23928,160,-2.15,38,0.05,0.08,0,361.1
23929,490,10.375,107,0.05,0.08,1,365.6
