episode,total_reward,steps,epsilon,won,progress_cells
4696,-2.46,86,0.05,0,3
4697,-6.81,141,0.05,0,3
4698,2.41,99,0.05,0,3
4699,-1.01,121,0.05,0,3
4700,-8.82,82,0.05,0,2
4701,-4.93,93,0.05,0,3
4702,-35.83,24,0.05,0,3
4703,-3.82,82,0.05,0,2
4704,1.55,105,0.05,0,3
4705,-36.15,56,0.05,0,3
4706,-37.26,27,0.05,0,3
4707,-0.07,87,0.05,0,3
4708,5.67,93,0.05,0,4
4709,3.91,169,0.05,0,5
4710,-5.08,128,0.05,0,3
4711,0.36,104,0.05,0,3
4712,-8.02,82,0.05,0,2
4713,1.87,93,0.05,0,3
4714,5.13,167,0.05,0,5
4715,-39.33,74,0.05,0,3
4716,0.32,88,0.05,0,3
4717,-1.48,88,0.05,0,3
4718,1.34,86,0.05,0,3
4719,1.75,105,0.05,0,3
4720,-1.78,98,0.05,0,3
4721,-0.62,122,0.05,0,3
4722,-5.02,82,0.05,0,2
4723,3.87,133,0.05,0,4
4724,-1.22,82,0.05,0,2
4725,-0.47,87,0.05,0,3
4726,-40.33,14,0.05,0,3
4727,-1.02,82,0.05,0,2
4728,-40.03,4,0.05,0,3
4729,-1.62,82,0.05,0,2
4730,-0.57,117,0.05,0,3
4731,-2.23,83,0.05,0,2
4732,-5.59,99,0.05,0,3
4733,-41.07,48,0.05,0,3
4734,0.73,87,0.05,0,3
4735,-0.27,87,0.05,0,3
4736,2.37,83,0.05,0,3
4737,-0.87,87,0.05,0,3
4738,-2.09,89,0.05,0,3
4739,-8.22,82,0.05,0,2
4740,0.25,95,0.05,0,3
4741,-40.43,64,0.05,0,3
4742,3.59,101,0.05,0,3
4743,-45.67,68,0.05,0,3
4744,0.72,108,0.05,0,3
4745,-3.42,82,0.05,0,2
4746,-37.15,96,0.05,0,3
4747,-40.86,47,0.05,0,3
4748,-1.29,89,0.05,0,3
4749,-8.82,82,0.05,0,2
4750,0.56,124,0.05,0,3
4751,-1.42,82,0.05,0,2
4752,-4.42,82,0.05,0,2
4753,-1.62,82,0.05,0,2
4754,-1.1,150,0.05,0,3
4755,-6.92,112,0.05,0,3
4756,10.17,103,0.05,0,5
4757,-3.02,82,0.05,0,2
4758,1.44,96,0.05,0,3
4759,2.64,116,0.05,0,4
4760,-40.15,16,0.05,0,3
4761,-40.82,43,0.05,0,3
4762,-2.62,82,0.05,0,2
4763,-41.42,63,0.05,0,3
4764,-41.22,103,0.05,0,3
4765,-4.07,87,0.05,0,3
4766,-37.2,41,0.05,0,3
4767,-8.62,82,0.05,0,2
4768,-5.37,97,0.05,0,3
4769,-8.03,123,0.05,0,3
4770,-40.92,53,0.05,0,3
4771,-9.79,139,0.05,0,3
4772,-10.25,145,0.05,0,3
4773,3.23,97,0.05,0,3
4774,-8.62,82,0.05,0,2
4775,-6.28,108,0.05,0,3
4776,-8.02,122,0.05,0,3
4777,-8.62,82,0.05,0,2
4778,-8.82,82,0.05,0,2
4779,-40.45,46,0.05,0,3
4780,-9.61,141,0.05,0,3
4781,-7.15,115,0.05,0,3
4782,-8.62,82,0.05,0,2
4783,-8.45,125,0.05,0,3
4784,-6.08,108,0.05,0,3
4785,-8.82,82,0.05,0,2
4786,-1.62,82,0.05,0,2
4787,-8.82,82,0.05,0,2
4788,-41.18,99,0.05,0,3
4789,-8.43,83,0.05,0,2
4790,-0.82,82,0.05,0,2
4791,-8.62,82,0.05,0,2
4792,-41.26,27,0.05,0,3
4793,-7.8,120,0.05,0,3
4794,-3.85,85,0.05,0,3
4795,-8.62,82,0.05,0,2
4796,-7.26,126,0.05,0,3
4797,-8.63,83,0.05,0,2
4798,-9.31,131,0.05,0,3
4799,-1.02,82,0.05,0,2
4800,-4.62,82,0.05,0,2
4801,-5.29,129,0.05,0,3
4802,-4.09,89,0.05,0,2
4803,-7.22,82,0.05,0,2
4804,-3.03,103,0.05,0,3
4805,-40.94,55,0.05,0,3
4806,-8.62,82,0.05,0,2
4807,-41.72,33,0.05,0,3
4808,-8.82,82,0.05,0,2
4809,-40.28,29,0.05,0,3
4810,-6.82,82,0.05,0,2
4811,-2.49,89,0.05,0,2
4812,-40.02,3,0.05,0,3
4813,-3.82,82,0.05,0,2
4814,-42.19,120,0.05,0,3
4815,0.09,131,0.05,0,3
4816,-1.69,89,0.05,0,3
4817,-1.89,89,0.05,0,2
4818,-3.24,104,0.05,0,3
4819,-6.46,86,0.05,0,2
4820,2.54,126,0.05,0,3
4821,-43.17,78,0.05,0,3
4822,1.12,88,0.05,0,4
4823,-32.26,27,0.05,0,4
4824,-9.65,145,0.05,0,3
4825,-8.42,82,0.05,0,2
4826,-40.62,43,0.05,0,3
4827,-40.03,64,0.05,0,3
4828,-6.83,83,0.05,0,2
4829,1.28,152,0.05,0,3
4830,-0.43,103,0.05,0,3
4831,0.52,108,0.05,0,3
4832,-40.78,79,0.05,0,3
4833,-41.3,71,0.05,0,3
4834,-41.77,38,0.05,0,3
4835,-3.86,126,0.05,0,3
4836,0.6,100,0.05,0,3
4837,2.9,130,0.05,0,3
4838,-40.26,7,0.05,0,3
4839,-14.21,142,0.05,0,10
4840,5.36,104,0.05,0,4
4841,-25.6,21,0.05,0,5
4842,-20.53,14,0.05,0,7
4843,-7.99,60,0.05,0,9
4844,-40.02,3,0.05,0,3
4845,3.45,115,0.05,0,3
4846,6.52,108,0.05,0,4
4847,-1.02,82,0.05,0,2
4848,-0.82,82,0.05,0,2
4849,7.95,126,0.05,0,12
4850,-12.05,126,0.05,0,9
4851,-40.52,53,0.05,0,3
4852,-40.42,43,0.05,0,3
4853,8.84,96,0.05,0,4
4854,-2.62,82,0.05,0,2
4855,-40.92,73,0.05,0,3
4856,-6.02,82,0.05,0,2
4857,-35.44,25,0.05,0,3
4858,-8.82,82,0.05,0,2
4859,-8.62,82,0.05,0,2
4860,-40.98,59,0.05,0,3
4861,-42.46,27,0.05,0,3
4862,-8.82,82,0.05,0,2
4863,-40.21,22,0.05,0,3
4864,-4.28,88,0.05,0,3
4865,-15.15,116,0.05,0,9
4866,-40.12,13,0.05,0,3
4867,-7.83,123,0.05,0,3
4868,-40.25,26,0.05,0,3
4869,-31.16,17,0.05,0,5
4870,-5.7,150,0.05,0,4
4871,-3.24,124,0.05,0,4
4872,-40.1,11,0.05,0,3
4873,-3.65,85,0.05,0,3
4874,-10.02,142,0.05,0,3
4875,-9.36,136,0.05,0,3
4876,-40.34,35,0.05,0,3
4877,-8.44,84,0.05,0,2
4878,-8.82,82,0.05,0,2
4879,-8.82,82,0.05,0,2
4880,-44.51,92,0.05,0,3
4881,-8.42,82,0.05,0,2
4882,-4.96,96,0.05,0,3
4883,-0.82,82,0.05,0,2
4884,-40.69,10,0.05,0,3
4885,-40.78,59,0.05,0,3
4886,-40.57,58,0.05,0,3
4887,-8.82,82,0.05,0,2
4888,-8.62,82,0.05,0,2
4889,-0.82,82,0.05,0,2
4890,-8.62,82,0.05,0,2
4891,-5.2,100,0.05,0,3
4892,-1.42,82,0.05,0,2
4893,-21.03,44,0.05,0,7
4894,-0.82,82,0.05,0,2
4895,-1.42,82,0.05,0,2
4896,-1.02,82,0.05,0,2
4897,-8.42,82,0.05,0,2
4898,-40.77,38,0.05,0,3
4899,-8.48,128,0.05,0,3
4900,-40.39,20,0.05,0,3
4901,-8.22,82,0.05,0,2
4902,-1.22,82,0.05,0,2
4903,-35.88,49,0.05,0,3
4904,-8.62,82,0.05,0,2
4905,-8.82,82,0.05,0,2
4906,-7.36,116,0.05,0,3
4907,-8.42,82,0.05,0,2
4908,-8.42,82,0.05,0,2
4909,-6.25,105,0.05,0,3
4910,-5.39,99,0.05,0,3
4911,-40.37,38,0.05,0,3
4912,-35.36,17,0.05,0,3
4913,-8.26,126,0.05,0,3
4914,-4.05,85,0.05,0,3
4915,-12.02,162,0.05,0,3
4916,-8.42,82,0.05,0,2
4917,-5.61,101,0.05,0,3
4918,-8.27,127,0.05,0,3
4919,-1.02,82,0.05,0,2
4920,-5.38,98,0.05,0,3
4921,-5.18,98,0.05,0,3
4922,3.54,106,0.05,0,3
4923,-8.22,82,0.05,0,2
4924,-41.31,52,0.05,0,3
4925,-8.82,82,0.05,0,2
4926,-8.62,82,0.05,0,2
4927,-8.71,131,0.05,0,3
4928,-6.71,111,0.05,0,3
4929,-40.11,52,0.05,0,3
4930,3.76,84,0.05,0,3
4931,-6.25,105,0.05,0,3
4932,-40.08,9,0.05,0,3
4933,-1.02,82,0.05,0,2
4934,-9.15,135,0.05,0,3
4935,-8.82,82,0.05,0,2
4936,-8.62,82,0.05,0,2
4937,-7.42,122,0.05,0,3
4938,-36.56,17,0.05,0,3
4939,-8.62,82,0.05,0,2
4940,-8.62,82,0.05,0,2
4941,-8.92,132,0.05,0,3
4942,2.99,141,0.05,0,3
4943,-31.15,36,0.05,0,4
4944,-1.02,82,0.05,0,2
4945,-8.22,82,0.05,0,2
4946,-8.62,82,0.05,0,2
4947,-1.02,82,0.05,0,2
4948,-11.79,159,0.05,0,3
4949,-8.82,82,0.05,0,2
4950,-5.18,98,0.05,0,3
4951,-6.83,203,0.05,0,3
4952,-1.02,82,0.05,0,2
4953,-8.62,82,0.05,0,2
4954,-0.82,82,0.05,0,2
4955,-1.03,83,0.05,0,2
4956,2.71,129,0.05,0,3
4957,-40.43,44,0.05,0,3
4958,-8.94,134,0.05,0,3
4959,-1.22,82,0.05,0,2
4960,-9.16,136,0.05,0,3
4961,-42.54,75,0.05,0,3
4962,-1.42,82,0.05,0,2
4963,-41.12,73,0.05,0,3
4964,-5.64,104,0.05,0,3
4965,-0.82,82,0.05,0,2
4966,-7.38,118,0.05,0,3
4967,-8.42,82,0.05,0,2
4968,-1.22,82,0.05,0,2
4969,-10.26,146,0.05,0,3
4970,-4.47,87,0.05,0,3
4971,-8.82,82,0.05,0,2
4972,-8.62,82,0.05,0,2
4973,-40.26,27,0.05,0,3
4974,-6.95,115,0.05,0,3
4975,-4.53,93,0.05,0,3
4976,-40.79,80,0.05,0,3
4977,-40.04,5,0.05,0,3
4978,-8.62,82,0.05,0,2
4979,-1.02,82,0.05,0,2
4980,-4.31,91,0.05,0,3
4981,-0.82,82,0.05,0,2
4982,-8.42,82,0.05,0,2
4983,-35.62,43,0.05,0,3
4984,3.02,138,0.05,0,3
4985,-40.28,9,0.05,0,3
4986,-40.09,10,0.05,0,3
4987,-8.42,82,0.05,0,2
4988,-7.22,82,0.05,0,2
4989,-30.65,26,0.05,0,5
4990,-36.4,21,0.05,0,3
4991,-4.06,86,0.05,0,3
4992,1.24,116,0.05,0,4
4993,-3.68,128,0.05,0,3
4994,-0.82,82,0.05,0,2
4995,-6.62,82,0.05,0,2
4996,-8.82,82,0.05,0,2
4997,-7.82,82,0.05,0,2
4998,-7.42,82,0.05,0,2
4999,-7.01,141,0.05,0,3
5000,-7.82,82,0.05,0,2
5001,-7.82,82,0.05,0,2
5002,-44.49,50,0.05,0,3
5003,-3.27,87,0.05,0,3
5004,-8.02,82,0.05,0,2
5005,-7.82,82,0.05,0,2
5006,-6.62,82,0.05,0,2
5007,-4.31,111,0.05,0,3
5008,-9.36,96,0.05,0,2
5009,-6.24,144,0.05,0,3
5010,-6.82,82,0.05,0,2
5011,-2.22,82,0.05,0,2
5012,-4.69,109,0.05,0,3
5013,-5.83,83,0.05,0,2
5014,-12.2,80,0.05,0,0
5015,-6.71,131,0.05,0,3
5016,-6.96,96,0.05,0,2
5017,-35.61,42,0.05,0,3
5018,-41.01,22,0.05,0,3
5019,-40.6,21,0.05,0,3
5020,-0.82,82,0.05,0,2
5021,-40.39,20,0.05,0,3
5022,-8.22,82,0.05,0,2
5023,-40.44,45,0.05,0,3
5024,-0.82,82,0.05,0,2
5025,-40.57,38,0.05,0,3
5026,-5.22,82,0.05,0,2
5027,-8.62,82,0.05,0,2
5028,-1.22,82,0.05,0,2
5029,-1.02,82,0.05,0,2
5030,-40.26,7,0.05,0,3
5031,-8.42,82,0.05,0,2
5032,-1.02,82,0.05,0,2
5033,-40.67,48,0.05,0,3
5034,-0.82,82,0.05,0,2
5035,-1.22,82,0.05,0,2
5036,-3.66,86,0.05,0,3
5037,-8.62,82,0.05,0,2
5038,-8.62,82,0.05,0,2
5039,-40.16,17,0.05,0,3
5040,-9.35,135,0.05,0,3
5041,-8.42,82,0.05,0,2
5042,-6.72,112,0.05,0,3
5043,-1.42,82,0.05,0,2
5044,-42.7,31,0.05,0,3
5045,-5.41,101,0.05,0,3
5046,-4.74,94,0.05,0,3
5047,-4.49,109,0.05,0,3
5048,0.54,86,0.05,0,3
5049,0.59,121,0.05,0,3
5050,-5.82,82,0.05,0,2
5051,-2.92,92,0.05,0,3
5052,-5.42,82,0.05,0,2
5053,-36.11,72,0.05,0,4
5054,-40.14,15,0.05,0,3
5055,-0.82,82,0.05,0,2
5056,-7.22,82,0.05,0,2
5057,-39.48,49,0.05,0,3
5058,-7.02,82,0.05,0,2
5059,-5.86,86,0.05,0,2
5060,-8.28,128,0.05,0,3
5061,-7.82,82,0.05,0,2
5062,-8.22,82,0.05,0,2
5063,-5.15,95,0.05,0,3
5064,-8.82,82,0.05,0,2
5065,-8.62,82,0.05,0,2
5066,-5.61,101,0.05,0,3
5067,-6.62,82,0.05,0,2
5068,-8.83,83,0.05,0,2
5069,-3.53,93,0.05,0,3
5070,-4.42,82,0.05,0,2
5071,-7.62,82,0.05,0,2
5072,-2.42,82,0.05,0,2
5073,-4.07,87,0.05,0,3
5074,-4.07,87,0.05,0,3
5075,-7.22,82,0.05,0,2
5076,-43.36,37,0.05,0,3
5077,-8.02,82,0.05,0,2
5078,-40.63,64,0.05,0,3
5079,-7.82,82,0.05,0,2
5080,-8.85,145,0.05,0,3
5081,-7.22,82,0.05,0,2
5082,-39.43,44,0.05,0,3
5083,-5.39,99,0.05,0,3
5084,-8.62,82,0.05,0,2
5085,-8.22,82,0.05,0,2
5086,-8.62,82,0.05,0,2
5087,-4.28,88,0.05,0,3
5088,-5.76,116,0.05,0,3
5089,-7.02,82,0.05,0,2
5090,-8.68,88,0.05,0,2
5091,-8.42,82,0.05,0,2
5092,-6.62,82,0.05,0,2
5093,-5.22,82,0.05,0,2
5094,-8.61,101,0.05,0,2
5095,-2.03,83,0.05,0,3
5096,-4.93,113,0.05,0,2
5097,-6.82,82,0.05,0,2
5098,-40.82,63,0.05,0,3
5099,-40.59,40,0.05,0,3
5100,-10.27,147,0.05,0,3
5101,-8.24,124,0.05,0,3
5102,-2.83,103,0.05,0,3
5103,-44.3,51,0.05,0,3
5104,3.18,122,0.05,0,3
5105,-43.61,42,0.05,0,3
5106,-44.07,48,0.05,0,3
5107,-40.29,10,0.05,0,3
5108,-7.22,82,0.05,0,2
5109,-40.26,27,0.05,0,3
5110,-2.29,89,0.05,0,3
5111,-38.13,34,0.05,0,3
5112,-8.62,82,0.05,0,2
5113,-8.49,129,0.05,0,3
5114,-45.66,67,0.05,0,3
5115,-7.62,82,0.05,0,2
5116,-9.61,141,0.05,0,3
5117,-8.83,83,0.05,0,2
5118,-7.42,82,0.05,0,2
5119,-7.42,82,0.05,0,2
5120,-5.85,105,0.05,0,3
5121,-45.41,62,0.05,0,3
5122,-8.62,82,0.05,0,2
5123,-39.65,46,0.05,0,3
5124,-8.62,82,0.05,0,2
5125,-5.18,98,0.05,0,3
5126,-8.42,82,0.05,0,2
5127,-10.51,151,0.05,0,3
5128,-7.22,82,0.05,0,2
5129,-2.85,105,0.05,0,3
5130,-42.34,75,0.05,0,3
5131,-41.15,76,0.05,0,3
5132,-1.22,82,0.05,0,2
5133,-6.73,113,0.05,0,3
5134,-3.86,86,0.05,0,3
5135,-41.6,21,0.05,0,3
5136,-41.61,22,0.05,0,3
5137,-40.12,13,0.05,0,3
5138,-7.42,82,0.05,0,2
5139,-43.37,38,0.05,0,3
5140,-7.82,82,0.05,0,2
5141,-8.42,82,0.05,0,2
5142,-44.99,60,0.05,0,3
5143,-11.12,152,0.05,0,3
5144,-45.45,66,0.05,0,3
5145,-39.0,41,0.05,0,3
5146,-8.62,82,0.05,0,2
5147,-8.82,82,0.05,0,2
5148,-7.42,82,0.05,0,2
5149,-7.42,82,0.05,0,2
5150,-5.6,100,0.05,0,3
5151,-46.55,76,0.05,0,3
5152,-41.36,17,0.05,0,3
5153,-3.86,86,0.05,0,3
5154,-7.42,82,0.05,0,2
5155,-8.82,82,0.05,0,2
5156,-8.82,82,0.05,0,2
5157,-8.62,82,0.05,0,2
5158,-8.83,83,0.05,0,2
5159,-6.93,113,0.05,0,3
5160,-2.27,87,0.05,0,3
5161,-41.64,65,0.05,0,3
5162,-45.61,62,0.05,0,3
5163,-40.98,59,0.05,0,3
5164,-8.42,82,0.05,0,2
5165,-8.42,82,0.05,0,2
5166,-43.14,35,0.05,0,3
5167,-8.82,82,0.05,0,2
5168,-42.25,26,0.05,0,3
5169,-42.78,39,0.05,0,3
5170,-8.62,82,0.05,0,2
5171,-7.62,82,0.05,0,2
5172,-47.18,79,0.05,0,3
5173,-41.0,21,0.05,0,3
5174,-7.23,83,0.05,0,2
5175,-40.54,15,0.05,0,3
5176,-46.72,73,0.05,0,3
5177,-8.62,82,0.05,0,2
5178,-8.42,82,0.05,0,2
5179,-4.29,89,0.05,0,3
5180,-4.93,93,0.05,0,3
5181,-41.67,28,0.05,0,3
5182,-7.02,82,0.05,0,2
5183,-6.43,83,0.05,0,2
5184,-8.27,127,0.05,0,3
5185,-43.53,114,0.05,0,3
5186,-8.61,141,0.05,0,3
5187,-44.86,67,0.05,0,3
5188,-40.04,5,0.05,0,3
5189,-7.82,82,0.05,0,2
5190,-46.93,74,0.05,0,3
5191,-8.45,125,0.05,0,3
5192,-8.22,82,0.05,0,2
5193,-43.43,44,0.05,0,3
5194,-9.12,132,0.05,0,3
5195,-37.45,26,0.05,0,3
5196,-4.27,87,0.05,0,3
5197,-8.23,83,0.05,0,2
5198,-7.02,82,0.05,0,2
5199,-11.34,154,0.05,0,3
5200,-7.22,82,0.05,0,2
5201,-7.66,86,0.05,0,2
5202,-8.88,88,0.05,0,2
5203,-7.62,82,0.05,0,2
5204,-8.44,84,0.05,0,2
5205,-8.69,89,0.05,0,2
5206,-8.67,87,0.05,0,2
5207,-7.22,82,0.05,0,2
5208,-7.15,115,0.05,0,3
5209,-1.02,122,0.05,0,4
5210,-5.72,132,0.05,0,3
5211,-7.95,175,0.05,0,3
5212,-46.76,97,0.05,0,3
5213,-3.27,87,0.05,0,3
5214,-42.56,37,0.05,0,3
5215,-46.44,125,0.05,0,3
5216,-43.38,39,0.05,0,3
5217,-7.02,82,0.05,0,2
5218,-7.62,82,0.05,0,2
5219,-7.42,82,0.05,0,2
5220,1.62,118,0.05,0,3
5221,-40.09,10,0.05,0,3
5222,-5.62,82,0.05,0,2
5223,-7.83,83,0.05,0,2
5224,-8.26,126,0.05,0,3
5225,-6.76,136,0.05,0,3
5226,-6.8,120,0.05,0,3
5227,-8.62,82,0.05,0,2
5228,-7.42,82,0.05,0,2
5229,-11.54,154,0.05,0,3
5230,-45.86,67,0.05,0,3
5231,-8.42,82,0.05,0,2
5232,-36.44,45,0.05,0,3
5233,-8.62,82,0.05,0,2
5234,-45.84,65,0.05,0,3
5235,-42.56,37,0.05,0,3
5236,-8.02,82,0.05,0,2
5237,-1.26,86,0.05,0,3
5238,-6.26,86,0.05,0,2
5239,-6.43,103,0.05,0,2
5240,-40.45,126,0.05,0,3
5241,-1.42,82,0.05,0,2
5242,-44.32,53,0.05,0,3
5243,-24.59,180,0.05,0,7
5244,-2.02,82,0.05,0,2
5245,-40.48,49,0.05,0,3
5246,-6.76,116,0.05,0,3
5247,-38.56,77,0.05,0,3
5248,1.53,87,0.05,0,3
5249,-0.43,83,0.05,0,3
5250,-41.19,60,0.05,0,3
5251,-36.44,65,0.05,0,3
5252,-41.79,180,0.05,0,4
5253,-1.82,82,0.05,0,2
5254,-35.31,12,0.05,0,3
5255,-40.26,27,0.05,0,3
5256,-42.33,34,0.05,0,3
5257,-34.58,99,0.05,0,4
5258,-1.22,82,0.05,0,2
5259,-36.27,68,0.05,0,4
5260,-0.82,82,0.05,0,2
5261,-1.23,83,0.05,0,2
5262,-2.05,85,0.05,0,3
5263,-40.63,24,0.05,0,3
5264,-0.82,82,0.05,0,2
5265,-2.44,84,0.05,0,3
5266,-35.42,23,0.05,0,3
5267,-6.62,82,0.05,0,2
5268,-1.74,94,0.05,0,2
5269,-40.3,11,0.05,0,3
5270,-36.36,17,0.05,0,3
5271,-1.62,82,0.05,0,2
5272,-40.04,5,0.05,0,3
5273,-1.42,82,0.05,0,2
5274,-40.42,43,0.05,0,3
5275,-3.03,83,0.05,0,3
5276,-0.82,82,0.05,0,2
5277,-3.12,132,0.05,0,4
5278,-40.2,21,0.05,0,3
5279,-40.07,8,0.05,0,3
5280,-1.02,82,0.05,0,2
5281,-2.02,82,0.05,0,2
5282,-6.36,116,0.05,0,3
5283,-6.59,119,0.05,0,3
5284,-40.31,12,0.05,0,3
5285,-41.5,71,0.05,0,3
5286,-1.82,82,0.05,0,2
5287,-1.22,82,0.05,0,2
5288,-0.82,82,0.05,0,2
5289,-41.58,79,0.05,0,3
5290,-1.63,83,0.05,0,2
5291,-7.06,146,0.05,0,3
5292,-36.25,46,0.05,0,3
5293,-41.32,53,0.05,0,3
5294,-1.22,82,0.05,0,2
5295,-36.51,32,0.05,0,3
5296,-2.65,85,0.05,0,3
5297,-41.31,32,0.05,0,3
5298,-3.14,114,0.05,0,3
5299,-1.91,91,0.05,0,3
5300,-1.43,83,0.05,0,2
5301,-40.23,24,0.05,0,3
5302,-40.09,10,0.05,0,3
5303,-35.96,77,0.05,0,3
5304,-36.64,25,0.05,0,3
5305,-36.19,60,0.05,0,3
5306,-0.82,82,0.05,0,2
5307,-1.22,82,0.05,0,2
5308,-8.83,83,0.05,0,2
5309,-8.34,134,0.05,0,3
5310,-9.17,157,0.05,0,3
5311,-7.55,115,0.05,0,3
5312,-36.31,92,0.05,0,3
5313,-8.82,82,0.05,0,2
5314,-40.31,12,0.05,0,3
5315,-0.82,82,0.05,0,2
5316,-8.42,82,0.05,0,2
5317,-8.62,82,0.05,0,2
5318,-1.02,82,0.05,0,2
5319,-8.42,82,0.05,0,2
5320,-0.82,82,0.05,0,2
5321,2.68,132,0.05,0,3
5322,-0.82,82,0.05,0,2
5323,-5.17,97,0.05,0,3
5324,-40.33,34,0.05,0,3
5325,-8.62,82,0.05,0,2
5326,3.89,91,0.05,0,3
5327,-40.37,38,0.05,0,3
5328,-0.82,82,0.05,0,2
5329,-8.42,82,0.05,0,2
5330,-36.22,83,0.05,0,3
5331,3.97,83,0.05,0,3
5332,-8.82,82,0.05,0,2
5333,-6.27,107,0.05,0,3
5334,-6.02,82,0.05,0,2
5335,-8.42,82,0.05,0,2
5336,-5.37,97,0.05,0,3
5337,-1.62,82,0.05,0,2
5338,-8.42,82,0.05,0,2
5339,-7.82,82,0.05,0,2
5340,-7.37,117,0.05,0,3
5341,-7.82,82,0.05,0,2
5342,-35.8,21,0.05,0,3
5343,-40.72,13,0.05,0,3
5344,-7.43,83,0.05,0,2
5345,-41.7,71,0.05,0,3
5346,-8.03,83,0.05,0,2
5347,-46.32,73,0.05,0,3
5348,-8.22,82,0.05,0,2
5349,-4.09,89,0.05,0,3
5350,-8.62,82,0.05,0,2
5351,-43.37,38,0.05,0,3
5352,-8.42,82,0.05,0,2
5353,-8.02,82,0.05,0,2
5354,-47.59,80,0.05,0,3
5355,-10.48,148,0.05,0,3
5356,-8.02,82,0.05,0,2
5357,-42.33,34,0.05,0,3
5358,-8.82,82,0.05,0,2
5359,-7.42,82,0.05,0,2
5360,-7.36,116,0.05,0,3
5361,-4.29,89,0.05,0,3
5362,-11.33,153,0.05,0,3
5363,-50.05,146,0.05,0,3
5364,-3.89,89,0.05,0,3
5365,-37.23,24,0.05,0,3
5366,-44.29,70,0.05,0,3
5367,2.15,85,0.05,0,3
5368,-8.68,88,0.05,0,2
5369,-3.88,128,0.05,0,3
5370,-2.82,82,0.05,0,2
5371,-8.82,82,0.05,0,2
5372,-8.92,132,0.05,0,3
5373,-4.08,108,0.05,0,3
5374,-6.82,82,0.05,0,2
5375,-5.39,99,0.05,0,3
5376,-42.43,24,0.05,0,3
5377,-6.83,163,0.05,0,4
5378,-7.03,83,0.05,0,2
5379,-8.42,82,0.05,0,2
5380,-10.44,144,0.05,0,3
5381,-12.03,163,0.05,0,3
5382,-3.69,89,0.05,0,3
5383,-42.1,31,0.05,0,3
5384,-8.22,82,0.05,0,2
5385,-8.15,95,0.05,0,2
5386,-6.53,93,0.05,0,2
5387,-8.03,83,0.05,0,2
5388,-8.82,82,0.05,0,2
5389,-7.3,130,0.05,0,3
5390,-43.56,37,0.05,0,3
5391,-6.42,82,0.05,0,2
5392,-1.59,159,0.05,0,3
5393,-5.42,82,0.05,0,2
5394,-8.42,82,0.05,0,2
5395,-5.22,82,0.05,0,2
5396,-9.07,87,0.05,0,2
5397,-5.85,105,0.05,0,3
5398,-8.62,82,0.05,0,2
5399,-26.74,35,0.05,0,6
5400,-48.39,80,0.05,0,3
5401,-8.62,82,0.05,0,2
5402,-6.02,82,0.05,0,2
5403,-11.0,80,0.05,0,0
5404,-44.09,50,0.05,0,3
5405,-8.82,82,0.05,0,2
5406,-7.82,82,0.05,0,2
5407,-7.43,83,0.05,0,2
5408,-7.72,132,0.05,0,3
5409,-8.03,103,0.05,0,2
5410,-7.82,82,0.05,0,2
5411,-6.47,87,0.05,0,2
5412,-6.44,84,0.05,0,2
5413,-4.02,82,0.05,0,2
5414,-3.83,103,0.05,0,3
5415,-7.07,87,0.05,0,2
5416,-5.62,82,0.05,0,2
5417,-1.4,120,0.05,0,3
5418,-45.71,72,0.05,0,3
5419,-1.17,117,0.05,0,3
5420,-25.9,31,0.05,0,5
5421,-2.64,84,0.05,0,3
5422,-3.65,85,0.05,0,2
5423,-0.61,101,0.05,0,3
5424,-6.47,147,0.05,0,1
5425,-11.0,80,0.05,0,0
5426,-10.8,80,0.05,0,0
5427,-1.51,91,0.05,0,2
5428,-2.63,83,0.05,0,2
5429,-4.26,86,0.05,0,2
5430,-10.8,80,0.05,0,0
5431,-3.22,82,0.05,0,2
5432,-3.62,142,0.05,0,2
5433,-2.97,157,0.05,0,2
5434,-5.22,82,0.05,0,2
5435,-3.31,91,0.05,0,2
5436,-3.31,91,0.05,0,2
5437,-4.37,97,0.05,0,3
5438,-5.42,82,0.05,0,2
5439,-1.49,109,0.05,0,3
5440,-3.35,135,0.05,0,3
5441,-0.7,110,0.05,0,3
5442,0.09,111,0.05,0,3
5443,-6.62,82,0.05,0,2
5444,-1.56,96,0.05,0,3
5445,-43.7,51,0.05,0,3
5446,-7.42,82,0.05,0,2
5447,-2.08,108,0.05,0,3
5448,1.73,87,0.05,0,3
5449,-40.12,13,0.05,0,3
5450,-40.05,6,0.05,0,3
5451,-3.12,92,0.05,0,3
5452,-2.71,131,0.05,0,3
5453,-40.2,21,0.05,0,3
5454,-36.72,33,0.05,0,3
5455,-35.96,17,0.05,0,3
5456,-42.72,33,0.05,0,3
5457,-0.85,105,0.05,0,3
5458,-6.02,82,0.05,0,2
5459,-40.74,15,0.05,0,3
5460,-3.11,111,0.05,0,3
5461,-2.5,90,0.05,0,2
5462,-41.46,27,0.05,0,3
5463,-40.72,113,0.05,0,4
5464,1.03,97,0.05,0,3
5465,-6.42,82,0.05,0,2
5466,-36.72,53,0.05,0,3
5467,-3.71,151,0.05,0,3
5468,0.55,105,0.05,0,3
5469,-1.33,173,0.05,0,4
5470,0.88,92,0.05,0,3
5471,0.35,85,0.05,0,3
5472,-36.02,43,0.05,0,3
5473,-0.82,82,0.05,0,2
5474,-0.42,102,0.05,0,3
